id,seed,leader,colour,value,drones
81,a7db5ed1-0960-46b3-9dd1-2bfb65e441d8,Hetov v6.85,3,0.780,"[{""seed"":""a7db5ed1-0960-46b3-9dd1-2bfb65e441d8"",""name"":""Hetov v6.85"",""weapon"":4,""gimbal"":1,""steering"":0,""thruster"":4,""chassis"":4,""scanner"":5,""colour"":3,""skewMod"":0,""skew"":1,""value"":""0.750"",""weaponNormal"":""1.000"",""thrusterNormal"":""1.000"",""steeringNormal"":""0.167"",""chassisNormal"":""1.000"",""gimbalNormal"":""0.333"",""scannerNormal"":""1.000""},{""seed"":""a7db5ed1-0960-46b3-9dd1-2bfb65e441d8"",""name"":""Donus Mk LXXXVIII"",""weapon"":2,""gimbal"":3,""steering"":5,""thruster"":0,""chassis"":4,""scanner"":5,""colour"":3,""skewMod"":0,""skew"":1,""value"":""0.744"",""weaponNormal"":""0.600"",""thrusterNormal"":""0.200"",""steeringNormal"":""1.000"",""chassisNormal"":""1.000"",""gimbalNormal"":""0.667"",""scannerNormal"":""1.000""},{""seed"":""a7db5ed1-0960-46b3-9dd1-2bfb65e441d8"",""name"":""Vanerth Mk XLVIII"",""weapon"":2,""gimbal"":3,""steering"":4,""thruster"":2,""chassis"":4,""scanner"":2,""colour"":3,""skewMod"":0,""skew"":1,""value"":""0.700"",""weaponNormal"":""0.600"",""thrusterNormal"":""0.600"",""steeringNormal"":""0.833"",""chassisNormal"":""1.000"",""gimbalNormal"":""0.667"",""scannerNormal"":""0.500""},{""seed"":""a7db5ed1-0960-46b3-9dd1-2bfb65e441d8"",""name"":""Telara Mk VI"",""weapon"":3,""gimbal"":3,""steering"":3,""thruster"":0,""chassis"":2,""scanner"":3,""colour"":3,""skewMod"":0,""skew"":1,""value"":""0.600"",""weaponNormal"":""0.800"",""thrusterNormal"":""0.200"",""steeringNormal"":""0.667"",""chassisNormal"":""0.600"",""gimbalNormal"":""0.667"",""scannerNormal"":""0.667""},{""seed"":""a7db5ed1-0960-46b3-9dd1-2bfb65e441d8"",""name"":""Luter"",""weapon"":3,""gimbal"":4,""steering"":1,""thruster"":0,""chassis"":1,""scanner"":4,""colour"":3,""skewMod"":0,""skew"":1,""value"":""0.567"",""weaponNormal"":""0.800"",""thrusterNormal"":""0.200"",""steeringNormal"":""0.333"",""chassisNormal"":""0.400"",""gimbalNormal"":""0.833"",""scannerNormal"":""0.833""},{""seed"":""a7db5ed1-0960-46b3-9dd1-2bfb65e441d8"",""name"":""Ietania Mk LVII"",""weapon"":3,""gimbal"":1,""steering"":4,""thruster"":1,""chassis"":0,""scanner"":3,""colour"":3,""skewMod"":0,""skew"":1,""value"":""0.539"",""weaponNormal"":""0.800"",""thrusterNormal"":""0.400"",""steeringNormal"":""0.833"",""chassisNormal"":""0.200"",""gimbalNormal"":""0.333"",""scannerNormal"":""0.667""}]"
82,6aa7f16f-f7e2-49d3-9931-e703aa03495f,Mutania,0,0.743,"[{""seed"":""6aa7f16f-f7e2-49d3-9931-e703aa03495f"",""name"":""Mutania"",""weapon"":0,""gimbal"":5,""steering"":5,""thruster"":2,""chassis"":4,""scanner"":4,""colour"":0,""skewMod"":0,""skew"":1,""value"":""0.772"",""weaponNormal"":""0.200"",""thrusterNormal"":""0.600"",""steeringNormal"":""1.000"",""chassisNormal"":""1.000"",""gimbalNormal"":""1.000"",""scannerNormal"":""0.833""},{""seed"":""6aa7f16f-f7e2-49d3-9931-e703aa03495f"",""name"":""Paria v2.62"",""weapon"":3,""gimbal"":2,""steering"":3,""thruster"":4,""chassis"":4,""scanner"":3,""colour"":0,""skewMod"":0,""skew"":1,""value"":""0.772"",""weaponNormal"":""0.800"",""thrusterNormal"":""1.000"",""steeringNormal"":""0.667"",""chassisNormal"":""1.000"",""gimbalNormal"":""0.500"",""scannerNormal"":""0.667""},{""seed"":""6aa7f16f-f7e2-49d3-9931-e703aa03495f"",""name"":""Canope v37.16"",""weapon"":2,""gimbal"":5,""steering"":0,""thruster"":2,""chassis"":3,""scanner"":1,""colour"":0,""skewMod"":0,""skew"":1,""value"":""0.583"",""weaponNormal"":""0.600"",""thrusterNormal"":""0.600"",""steeringNormal"":""0.167"",""chassisNormal"":""0.800"",""gimbalNormal"":""1.000"",""scannerNormal"":""0.333""},{""seed"":""6aa7f16f-f7e2-49d3-9931-e703aa03495f"",""name"":""Rugantu Mk XLVIII"",""weapon"":0,""gimbal"":5,""steering"":5,""thruster"":0,""chassis"":1,""scanner"":3,""colour"":0,""skewMod"":0,""skew"":1,""value"":""0.578"",""weaponNormal"":""0.200"",""thrusterNormal"":""0.200"",""steeringNormal"":""1.000"",""chassisNormal"":""0.400"",""gimbalNormal"":""1.000"",""scannerNormal"":""0.667""},{""seed"":""6aa7f16f-f7e2-49d3-9931-e703aa03495f"",""name"":""Mamia Mk LXIX"",""weapon"":3,""gimbal"":2,""steering"":2,""thruster"":4,""chassis"":0,""scanner"":0,""colour"":0,""skewMod"":0,""skew"":1,""value"":""0.528"",""weaponNormal"":""0.800"",""thrusterNormal"":""1.000"",""steeringNormal"":""0.500"",""chassisNormal"":""0.200"",""gimbalNormal"":""0.500"",""scannerNormal"":""0.167""},{""seed"":""6aa7f16f-f7e2-49d3-9931-e703aa03495f"",""name"":""Luliv"",""weapon"":1,""gimbal"":0,""steering"":2,""thruster"":2,""chassis"":1,""scanner"":4,""colour"":0,""skewMod"":0,""skew"":1,""value"":""0.483"",""weaponNormal"":""0.400"",""thrusterNormal"":""0.600"",""steeringNormal"":""0.500"",""chassisNormal"":""0.400"",""gimbalNormal"":""0.167"",""scannerNormal"":""0.833""}]"
83,69882634-dd70-4662-b960-5c4946fa4f76,Lelea,2,0.711,"[{""seed"":""69882634-dd70-4662-b960-5c4946fa4f76"",""name"":""Lelea"",""weapon"":3,""gimbal"":2,""steering"":3,""thruster"":3,""chassis"":4,""scanner"":3,""colour"":2,""skewMod"":0,""skew"":1,""value"":""0.739"",""weaponNormal"":""0.800"",""thrusterNormal"":""0.800"",""steeringNormal"":""0.667"",""chassisNormal"":""1.000"",""gimbalNormal"":""0.500"",""scannerNormal"":""0.667""},{""seed"":""69882634-dd70-4662-b960-5c4946fa4f76"",""name"":""Xarilia"",""weapon"":4,""gimbal"":4,""steering"":3,""thruster"":4,""chassis"":0,""scanner"":3,""colour"":2,""skewMod"":0,""skew"":1,""value"":""0.728"",""weaponNormal"":""1.000"",""thrusterNormal"":""1.000"",""steeringNormal"":""0.667"",""chassisNormal"":""0.200"",""gimbalNormal"":""0.833"",""scannerNormal"":""0.667""},{""seed"":""69882634-dd70-4662-b960-5c4946fa4f76"",""name"":""Naria Mk XLVII"",""weapon"":2,""gimbal"":3,""steering"":2,""thruster"":1,""chassis"":2,""scanner"":5,""colour"":2,""skewMod"":0,""skew"":1,""value"":""0.628"",""weaponNormal"":""0.600"",""thrusterNormal"":""0.400"",""steeringNormal"":""0.500"",""chassisNormal"":""0.600"",""gimbalNormal"":""0.667"",""scannerNormal"":""1.000""},{""seed"":""69882634-dd70-4662-b960-5c4946fa4f76"",""name"":""Reyama"",""weapon"":0,""gimbal"":4,""steering"":4,""thruster"":3,""chassis"":1,""scanner"":3,""colour"":2,""skewMod"":0,""skew"":1,""value"":""0.622"",""weaponNormal"":""0.200"",""thrusterNormal"":""0.800"",""steeringNormal"":""0.833"",""chassisNormal"":""0.400"",""gimbalNormal"":""0.833"",""scannerNormal"":""0.667""},{""seed"":""69882634-dd70-4662-b960-5c4946fa4f76"",""name"":""Rotov"",""weapon"":1,""gimbal"":0,""steering"":3,""thruster"":4,""chassis"":1,""scanner"":1,""colour"":2,""skewMod"":0,""skew"":1,""value"":""0.494"",""weaponNormal"":""0.400"",""thrusterNormal"":""1.000"",""steeringNormal"":""0.667"",""chassisNormal"":""0.400"",""gimbalNormal"":""0.167"",""scannerNormal"":""0.333""},{""seed"":""69882634-dd70-4662-b960-5c4946fa4f76"",""name"":""Mapra"",""weapon"":0,""gimbal"":0,""steering"":1,""thruster"":3,""chassis"":1,""scanner"":0,""colour"":2,""skewMod"":0,""skew"":1,""value"":""0.345"",""weaponNormal"":""0.200"",""thrusterNormal"":""0.800"",""steeringNormal"":""0.333"",""chassisNormal"":""0.400"",""gimbalNormal"":""0.167"",""scannerNormal"":""0.167""}]"
84,ffe598db-0a74-4f6e-893c-80aa6745a53f,Qerilia,1,0.686,"[{""seed"":""ffe598db-0a74-4f6e-893c-80aa6745a53f"",""name"":""Qerilia"",""weapon"":2,""gimbal"":2,""steering"":2,""thruster"":4,""chassis"":3,""scanner"":5,""colour"":1,""skewMod"":0,""skew"":1,""value"":""0.733"",""weaponNormal"":""0.600"",""thrusterNormal"":""1.000"",""steeringNormal"":""0.500"",""chassisNormal"":""0.800"",""gimbalNormal"":""0.500"",""scannerNormal"":""1.000""},{""seed"":""ffe598db-0a74-4f6e-893c-80aa6745a53f"",""name"":""Jaturn"",""weapon"":2,""gimbal"":3,""steering"":3,""thruster"":4,""chassis"":3,""scanner"":0,""colour"":1,""skewMod"":0,""skew"":1,""value"":""0.650"",""weaponNormal"":""0.600"",""thrusterNormal"":""1.000"",""steeringNormal"":""0.667"",""chassisNormal"":""0.800"",""gimbalNormal"":""0.667"",""scannerNormal"":""0.167""},{""seed"":""ffe598db-0a74-4f6e-893c-80aa6745a53f"",""name"":""Palia v7.83"",""weapon"":1,""gimbal"":3,""steering"":3,""thruster"":2,""chassis"":2,""scanner"":2,""colour"":1,""skewMod"":0,""skew"":1,""value"":""0.572"",""weaponNormal"":""0.400"",""thrusterNormal"":""0.600"",""steeringNormal"":""0.667"",""chassisNormal"":""0.600"",""gimbalNormal"":""0.667"",""scannerNormal"":""0.500""},{""seed"":""ffe598db-0a74-4f6e-893c-80aa6745a53f"",""name"":""Nelara v49.59"",""weapon"":3,""gimbal"":3,""steering"":1,""thruster"":3,""chassis"":0,""scanner"":2,""colour"":1,""skewMod"":0,""skew"":1,""value"":""0.550"",""weaponNormal"":""0.800"",""thrusterNormal"":""0.800"",""steeringNormal"":""0.333"",""chassisNormal"":""0.200"",""gimbalNormal"":""0.667"",""scannerNormal"":""0.500""},{""seed"":""ffe598db-0a74-4f6e-893c-80aa6745a53f"",""name"":""Vucury v7.1"",""weapon"":1,""gimbal"":2,""steering"":0,""thruster"":2,""chassis"":4,""scanner"":2,""colour"":1,""skewMod"":0,""skew"":1,""value"":""0.528"",""weaponNormal"":""0.400"",""thrusterNormal"":""0.600"",""steeringNormal"":""0.167"",""chassisNormal"":""1.000"",""gimbalNormal"":""0.500"",""scannerNormal"":""0.500""},{""seed"":""ffe598db-0a74-4f6e-893c-80aa6745a53f"",""name"":""Lewei"",""weapon"":0,""gimbal"":0,""steering"":1,""thruster"":0,""chassis"":3,""scanner"":3,""colour"":1,""skewMod"":0,""skew"":1,""value"":""0.395"",""weaponNormal"":""0.200"",""thrusterNormal"":""0.200"",""steeringNormal"":""0.333"",""chassisNormal"":""0.800"",""gimbalNormal"":""0.167"",""scannerNormal"":""0.667""}]"
85,74009c5f-5147-4e93-ac52-af89ce7ebf1a,Nunus,0,0.694,"[{""seed"":""74009c5f-5147-4e93-ac52-af89ce7ebf1a"",""name"":""Nunus"",""weapon"":3,""gimbal"":5,""steering"":4,""thruster"":3,""chassis"":3,""scanner"":4,""colour"":0,""skewMod"":0,""skew"":1,""value"":""0.844"",""weaponNormal"":""0.800"",""thrusterNormal"":""0.800"",""steeringNormal"":""0.833"",""chassisNormal"":""0.800"",""gimbalNormal"":""1.000"",""scannerNormal"":""0.833""},{""seed"":""74009c5f-5147-4e93-ac52-af89ce7ebf1a"",""name"":""Culiv"",""weapon"":3,""gimbal"":3,""steering"":0,""thruster"":3,""chassis"":4,""scanner"":3,""colour"":0,""skewMod"":0,""skew"":1,""value"":""0.683"",""weaponNormal"":""0.800"",""thrusterNormal"":""0.800"",""steeringNormal"":""0.167"",""chassisNormal"":""1.000"",""gimbalNormal"":""0.667"",""scannerNormal"":""0.667""},{""seed"":""74009c5f-5147-4e93-ac52-af89ce7ebf1a"",""name"":""Tacury"",""weapon"":2,""gimbal"":4,""steering"":5,""thruster"":3,""chassis"":1,""scanner"":0,""colour"":0,""skewMod"":0,""skew"":1,""value"":""0.633"",""weaponNormal"":""0.600"",""thrusterNormal"":""0.800"",""steeringNormal"":""1.000"",""chassisNormal"":""0.400"",""gimbalNormal"":""0.833"",""scannerNormal"":""0.167""},{""seed"":""74009c5f-5147-4e93-ac52-af89ce7ebf1a"",""name"":""Hohiri Mk LXXVIII"",""weapon"":3,""gimbal"":3,""steering"":3,""thruster"":0,""chassis"":0,""scanner"":0,""colour"":0,""skewMod"":0,""skew"":1,""value"":""0.450"",""weaponNormal"":""0.800"",""thrusterNormal"":""0.200"",""steeringNormal"":""0.667"",""chassisNormal"":""0.200"",""gimbalNormal"":""0.667"",""scannerNormal"":""0.167""},{""seed"":""74009c5f-5147-4e93-ac52-af89ce7ebf1a"",""name"":""Betania Mk LVII"",""weapon"":0,""gimbal"":2,""steering"":2,""thruster"":0,""chassis"":1,""scanner"":4,""colour"":0,""skewMod"":0,""skew"":1,""value"":""0.439"",""weaponNormal"":""0.200"",""thrusterNormal"":""0.200"",""steeringNormal"":""0.500"",""chassisNormal"":""0.400"",""gimbalNormal"":""0.500"",""scannerNormal"":""0.833""},{""seed"":""74009c5f-5147-4e93-ac52-af89ce7ebf1a"",""name"":""Soter Mk XI"",""weapon"":0,""gimbal"":1,""steering"":1,""thruster"":0,""chassis"":3,""scanner"":3,""colour"":0,""skewMod"":0,""skew"":1,""value"":""0.422"",""weaponNormal"":""0.200"",""thrusterNormal"":""0.200"",""steeringNormal"":""0.333"",""chassisNormal"":""0.800"",""gimbalNormal"":""0.333"",""scannerNormal"":""0.667""}]"
86,d4299cb1-06b2-4afd-8111-f183eabae149,Mowei,1,0.755,"[{""seed"":""d4299cb1-06b2-4afd-8111-f183eabae149"",""name"":""Mowei"",""weapon"":2,""gimbal"":3,""steering"":4,""thruster"":3,""chassis"":4,""scanner"":1,""colour"":1,""skewMod"":0,""skew"":1,""value"":""0.705"",""weaponNormal"":""0.600"",""thrusterNormal"":""0.800"",""steeringNormal"":""0.833"",""chassisNormal"":""1.000"",""gimbalNormal"":""0.667"",""scannerNormal"":""0.333""},{""seed"":""d4299cb1-06b2-4afd-8111-f183eabae149"",""name"":""Neclite Mk LXXV"",""weapon"":2,""gimbal"":3,""steering"":2,""thruster"":3,""chassis"":2,""scanner"":5,""colour"":1,""skewMod"":0,""skew"":1,""value"":""0.695"",""weaponNormal"":""0.600"",""thrusterNormal"":""0.800"",""steeringNormal"":""0.500"",""chassisNormal"":""0.600"",""gimbalNormal"":""0.667"",""scannerNormal"":""1.000""},{""seed"":""d4299cb1-06b2-4afd-8111-f183eabae149"",""name"":""Wopra"",""weapon"":0,""gimbal"":2,""steering"":4,""thruster"":4,""chassis"":2,""scanner"":5,""colour"":1,""skewMod"":0,""skew"":1,""value"":""0.689"",""weaponNormal"":""0.200"",""thrusterNormal"":""1.000"",""steeringNormal"":""0.833"",""chassisNormal"":""0.600"",""gimbalNormal"":""0.500"",""scannerNormal"":""1.000""},{""seed"":""d4299cb1-06b2-4afd-8111-f183eabae149"",""name"":""Yogawa v16.69"",""weapon"":4,""gimbal"":2,""steering"":2,""thruster"":4,""chassis"":0,""scanner"":1,""colour"":1,""skewMod"":0,""skew"":1,""value"":""0.589"",""weaponNormal"":""1.000"",""thrusterNormal"":""1.000"",""steeringNormal"":""0.500"",""chassisNormal"":""0.200"",""gimbalNormal"":""0.500"",""scannerNormal"":""0.333""},{""seed"":""d4299cb1-06b2-4afd-8111-f183eabae149"",""name"":""Horus v23.16"",""weapon"":4,""gimbal"":1,""steering"":0,""thruster"":1,""chassis"":4,""scanner"":2,""colour"":1,""skewMod"":0,""skew"":1,""value"":""0.567"",""weaponNormal"":""1.000"",""thrusterNormal"":""0.400"",""steeringNormal"":""0.167"",""chassisNormal"":""1.000"",""gimbalNormal"":""0.333"",""scannerNormal"":""0.500""},{""seed"":""d4299cb1-06b2-4afd-8111-f183eabae149"",""name"":""Vestea"",""weapon"":3,""gimbal"":4,""steering"":0,""thruster"":2,""chassis"":2,""scanner"":0,""colour"":1,""skewMod"":0,""skew"":1,""value"":""0.528"",""weaponNormal"":""0.800"",""thrusterNormal"":""0.600"",""steeringNormal"":""0.167"",""chassisNormal"":""0.600"",""gimbalNormal"":""0.833"",""scannerNormal"":""0.167""}]"
87,22e4b050-3f31-4f48-b6fa-f748a2253e7c,Kulea,2,0.731,"[{""seed"":""22e4b050-3f31-4f48-b6fa-f748a2253e7c"",""name"":""Kulea"",""weapon"":0,""gimbal"":5,""steering"":4,""thruster"":4,""chassis"":3,""scanner"":1,""colour"":2,""skewMod"":0,""skew"":1,""value"":""0.694"",""weaponNormal"":""0.200"",""thrusterNormal"":""1.000"",""steeringNormal"":""0.833"",""chassisNormal"":""0.800"",""gimbalNormal"":""1.000"",""scannerNormal"":""0.333""},{""seed"":""22e4b050-3f31-4f48-b6fa-f748a2253e7c"",""name"":""Qunerth Mk XXXII"",""weapon"":3,""gimbal"":5,""steering"":4,""thruster"":1,""chassis"":2,""scanner"":0,""colour"":2,""skewMod"":0,""skew"":1,""value"":""0.633"",""weaponNormal"":""0.800"",""thrusterNormal"":""0.400"",""steeringNormal"":""0.833"",""chassisNormal"":""0.600"",""gimbalNormal"":""1.000"",""scannerNormal"":""0.167""},{""seed"":""22e4b050-3f31-4f48-b6fa-f748a2253e7c"",""name"":""Tupra Mk LVI"",""weapon"":3,""gimbal"":5,""steering"":4,""thruster"":0,""chassis"":3,""scanner"":0,""colour"":2,""skewMod"":0,""skew"":1,""value"":""0.633"",""weaponNormal"":""0.800"",""thrusterNormal"":""0.200"",""steeringNormal"":""0.833"",""chassisNormal"":""0.800"",""gimbalNormal"":""1.000"",""scannerNormal"":""0.167""},{""seed"":""22e4b050-3f31-4f48-b6fa-f748a2253e7c"",""name"":""Vuhines v14.11"",""weapon"":1,""gimbal"":3,""steering"":2,""thruster"":3,""chassis"":4,""scanner"":0,""colour"":2,""skewMod"":0,""skew"":1,""value"":""0.589"",""weaponNormal"":""0.400"",""thrusterNormal"":""0.800"",""steeringNormal"":""0.500"",""chassisNormal"":""1.000"",""gimbalNormal"":""0.667"",""scannerNormal"":""0.167""},{""seed"":""22e4b050-3f31-4f48-b6fa-f748a2253e7c"",""name"":""Xunia"",""weapon"":0,""gimbal"":4,""steering"":4,""thruster"":3,""chassis"":0,""scanner"":2,""colour"":2,""skewMod"":0,""skew"":1,""value"":""0.561"",""weaponNormal"":""0.200"",""thrusterNormal"":""0.800"",""steeringNormal"":""0.833"",""chassisNormal"":""0.200"",""gimbalNormal"":""0.833"",""scannerNormal"":""0.500""},{""seed"":""22e4b050-3f31-4f48-b6fa-f748a2253e7c"",""name"":""Kelara"",""weapon"":2,""gimbal"":2,""steering"":4,""thruster"":2,""chassis"":1,""scanner"":1,""colour"":2,""skewMod"":0,""skew"":1,""value"":""0.544"",""weaponNormal"":""0.600"",""thrusterNormal"":""0.600"",""steeringNormal"":""0.833"",""chassisNormal"":""0.400"",""gimbalNormal"":""0.500"",""scannerNormal"":""0.333""}]"
88,15fa4859-1c49-4916-81f6-839aa79c0c8f,Hutis,4,0.686,"[{""seed"":""15fa4859-1c49-4916-81f6-839aa79c0c8f"",""name"":""Hutis"",""weapon"":1,""gimbal"":4,""steering"":4,""thruster"":3,""chassis"":1,""scanner"":4,""colour"":4,""skewMod"":0,""skew"":1,""value"":""0.683"",""weaponNormal"":""0.400"",""thrusterNormal"":""0.800"",""steeringNormal"":""0.833"",""chassisNormal"":""0.400"",""gimbalNormal"":""0.833"",""scannerNormal"":""0.833""},{""seed"":""15fa4859-1c49-4916-81f6-839aa79c0c8f"",""name"":""Konov"",""weapon"":3,""gimbal"":5,""steering"":4,""thruster"":0,""chassis"":0,""scanner"":3,""colour"":4,""skewMod"":0,""skew"":1,""value"":""0.617"",""weaponNormal"":""0.800"",""thrusterNormal"":""0.200"",""steeringNormal"":""0.833"",""chassisNormal"":""0.200"",""gimbalNormal"":""1.000"",""scannerNormal"":""0.667""},{""seed"":""15fa4859-1c49-4916-81f6-839aa79c0c8f"",""name"":""Palia"",""weapon"":1,""gimbal"":5,""steering"":0,""thruster"":2,""chassis"":4,""scanner"":0,""colour"":4,""skewMod"":0,""skew"":1,""value"":""0.556"",""weaponNormal"":""0.400"",""thrusterNormal"":""0.600"",""steeringNormal"":""0.167"",""chassisNormal"":""1.000"",""gimbalNormal"":""1.000"",""scannerNormal"":""0.167""},{""seed"":""15fa4859-1c49-4916-81f6-839aa79c0c8f"",""name"":""Babos Mk XCVII"",""weapon"":2,""gimbal"":1,""steering"":2,""thruster"":1,""chassis"":4,""scanner"":2,""colour"":4,""skewMod"":0,""skew"":1,""value"":""0.555"",""weaponNormal"":""0.600"",""thrusterNormal"":""0.400"",""steeringNormal"":""0.500"",""chassisNormal"":""1.000"",""gimbalNormal"":""0.333"",""scannerNormal"":""0.500""},{""seed"":""15fa4859-1c49-4916-81f6-839aa79c0c8f"",""name"":""Boter"",""weapon"":1,""gimbal"":3,""steering"":3,""thruster"":1,""chassis"":3,""scanner"":0,""colour"":4,""skewMod"":0,""skew"":1,""value"":""0.517"",""weaponNormal"":""0.400"",""thrusterNormal"":""0.400"",""steeringNormal"":""0.667"",""chassisNormal"":""0.800"",""gimbalNormal"":""0.667"",""scannerNormal"":""0.167""},{""seed"":""15fa4859-1c49-4916-81f6-839aa79c0c8f"",""name"":""Jovis"",""weapon"":3,""gimbal"":0,""steering"":1,""thruster"":2,""chassis"":2,""scanner"":2,""colour"":4,""skewMod"":0,""skew"":1,""value"":""0.500"",""weaponNormal"":""0.800"",""thrusterNormal"":""0.600"",""steeringNormal"":""0.333"",""chassisNormal"":""0.600"",""gimbalNormal"":""0.167"",""scannerNormal"":""0.500""}]"
89,aaa4ff61-e9cb-4b2b-a6e8-3cb8560796dc,Wabos,4,0.594,"[{""seed"":""aaa4ff61-e9cb-4b2b-a6e8-3cb8560796dc"",""name"":""Wabos"",""weapon"":3,""gimbal"":3,""steering"":2,""thruster"":2,""chassis"":2,""scanner"":2,""colour"":4,""skewMod"":0,""skew"":1,""value"":""0.611"",""weaponNormal"":""0.800"",""thrusterNormal"":""0.600"",""steeringNormal"":""0.500"",""chassisNormal"":""0.600"",""gimbalNormal"":""0.667"",""scannerNormal"":""0.500""},{""seed"":""aaa4ff61-e9cb-4b2b-a6e8-3cb8560796dc"",""name"":""Rocury v27.26"",""weapon"":2,""gimbal"":4,""steering"":3,""thruster"":0,""chassis"":2,""scanner"":3,""colour"":4,""skewMod"":0,""skew"":1,""value"":""0.595"",""weaponNormal"":""0.600"",""thrusterNormal"":""0.200"",""steeringNormal"":""0.667"",""chassisNormal"":""0.600"",""gimbalNormal"":""0.833"",""scannerNormal"":""0.667""},{""seed"":""aaa4ff61-e9cb-4b2b-a6e8-3cb8560796dc"",""name"":""Joria"",""weapon"":2,""gimbal"":1,""steering"":2,""thruster"":2,""chassis"":2,""scanner"":2,""colour"":4,""skewMod"":0,""skew"":1,""value"":""0.522"",""weaponNormal"":""0.600"",""thrusterNormal"":""0.600"",""steeringNormal"":""0.500"",""chassisNormal"":""0.600"",""gimbalNormal"":""0.333"",""scannerNormal"":""0.500""},{""seed"":""aaa4ff61-e9cb-4b2b-a6e8-3cb8560796dc"",""name"":""Zetune v48.52"",""weapon"":1,""gimbal"":0,""steering"":3,""thruster"":1,""chassis"":2,""scanner"":2,""colour"":4,""skewMod"":0,""skew"":1,""value"":""0.456"",""weaponNormal"":""0.400"",""thrusterNormal"":""0.400"",""steeringNormal"":""0.667"",""chassisNormal"":""0.600"",""gimbalNormal"":""0.167"",""scannerNormal"":""0.500""},{""seed"":""aaa4ff61-e9cb-4b2b-a6e8-3cb8560796dc"",""name"":""Vopra"",""weapon"":0,""gimbal"":0,""steering"":4,""thruster"":4,""chassis"":0,""scanner"":0,""colour"":4,""skewMod"":0,""skew"":1,""value"":""0.428"",""weaponNormal"":""0.200"",""thrusterNormal"":""1.000"",""steeringNormal"":""0.833"",""chassisNormal"":""0.200"",""gimbalNormal"":""0.167"",""scannerNormal"":""0.167""},{""seed"":""aaa4ff61-e9cb-4b2b-a6e8-3cb8560796dc"",""name"":""Koter"",""weapon"":0,""gimbal"":2,""steering"":3,""thruster"":1,""chassis"":0,""scanner"":0,""colour"":4,""skewMod"":0,""skew"":1,""value"":""0.356"",""weaponNormal"":""0.200"",""thrusterNormal"":""0.400"",""steeringNormal"":""0.667"",""chassisNormal"":""0.200"",""gimbalNormal"":""0.500"",""scannerNormal"":""0.167""}]"
90,05abf4de-a8ef-482a-8fda-349617945ffc,Qecury,2,0.814,"[{""seed"":""05abf4de-a8ef-482a-8fda-349617945ffc"",""name"":""Qecury"",""weapon"":4,""gimbal"":2,""steering"":4,""thruster"":3,""chassis"":4,""scanner"":5,""colour"":2,""skewMod"":0,""skew"":1,""value"":""0.856"",""weaponNormal"":""1.000"",""thrusterNormal"":""0.800"",""steeringNormal"":""0.833"",""chassisNormal"":""1.000"",""gimbalNormal"":""0.500"",""scannerNormal"":""1.000""},{""seed"":""05abf4de-a8ef-482a-8fda-349617945ffc"",""name"":""Necarro Mk XIX"",""weapon"":4,""gimbal"":5,""steering"":4,""thruster"":0,""chassis"":4,""scanner"":4,""colour"":2,""skewMod"":0,""skew"":1,""value"":""0.811"",""weaponNormal"":""1.000"",""thrusterNormal"":""0.200"",""steeringNormal"":""0.833"",""chassisNormal"":""1.000"",""gimbalNormal"":""1.000"",""scannerNormal"":""0.833""},{""seed"":""05abf4de-a8ef-482a-8fda-349617945ffc"",""name"":""Gaturn"",""weapon"":4,""gimbal"":5,""steering"":5,""thruster"":1,""chassis"":0,""scanner"":4,""colour"":2,""skewMod"":0,""skew"":1,""value"":""0.739"",""weaponNormal"":""1.000"",""thrusterNormal"":""0.400"",""steeringNormal"":""1.000"",""chassisNormal"":""0.200"",""gimbalNormal"":""1.000"",""scannerNormal"":""0.833""},{""seed"":""05abf4de-a8ef-482a-8fda-349617945ffc"",""name"":""Daruta"",""weapon"":2,""gimbal"":4,""steering"":0,""thruster"":4,""chassis"":1,""scanner"":3,""colour"":2,""skewMod"":0,""skew"":1,""value"":""0.611"",""weaponNormal"":""0.600"",""thrusterNormal"":""1.000"",""steeringNormal"":""0.167"",""chassisNormal"":""0.400"",""gimbalNormal"":""0.833"",""scannerNormal"":""0.667""},{""seed"":""05abf4de-a8ef-482a-8fda-349617945ffc"",""name"":""Votune"",""weapon"":1,""gimbal"":4,""steering"":4,""thruster"":0,""chassis"":3,""scanner"":2,""colour"":2,""skewMod"":0,""skew"":1,""value"":""0.594"",""weaponNormal"":""0.400"",""thrusterNormal"":""0.200"",""steeringNormal"":""0.833"",""chassisNormal"":""0.800"",""gimbalNormal"":""0.833"",""scannerNormal"":""0.500""},{""seed"":""05abf4de-a8ef-482a-8fda-349617945ffc"",""name"":""Duturn"",""weapon"":0,""gimbal"":1,""steering"":0,""thruster"":1,""chassis"":4,""scanner"":3,""colour"":2,""skewMod"":0,""skew"":1,""value"":""0.461"",""weaponNormal"":""0.200"",""thrusterNormal"":""0.400"",""steeringNormal"":""0.167"",""chassisNormal"":""1.000"",""gimbalNormal"":""0.333"",""scannerNormal"":""0.667""}]"
